Date,Open,High,Low,Close,Adj Close,Volume
2017-07-31,69.4000015258789,75.4000015258789,65.05000305175781,70.1500015258789,70.1500015258789,250897
2017-08-07,68.1500015258789,74.0,59.75,59.79999923706055,59.79999923706055,120019
2017-08-14,58.79999923706055,66.69999694824219,56.900001525878906,57.95000076293945,57.95000076293945,164641
2017-08-21,57.0,67.55000305175781,55.54999923706055,66.69999694824219,66.69999694824219,64408
2017-08-28,63.54999923706055,71.80000305175781,61.04999923706055,71.30000305175781,71.30000305175781,149541
2017-09-04,74.30000305175781,86.5,71.30000305175781,77.1500015258789,77.1500015258789,155749
2017-09-11,80.4000015258789,83.9000015258789,73.5999984741211,78.19999694824219,78.19999694824219,143485
2017-09-18,81.4000015258789,90.0,75.0999984741211,83.0,83.0,113158
2017-09-25,82.0,84.0,76.0,81.0999984741211,81.0999984741211,53838
2017-10-02,81.0999984741211,82.0,76.0999984741211,77.0,77.0,24082
2017-10-09,77.0,92.30000305175781,75.5,92.30000305175781,92.30000305175781,110116
2017-10-16,96.9000015258789,99.8499984741211,87.69999694824219,99.80000305175781,99.80000305175781,167290
2017-10-23,97.0999984741211,121.6500015258789,97.0999984741211,114.5999984741211,114.5999984741211,133912
2017-10-30,111.0999984741211,120.30000305175781,110.5,115.0,115.0,65978
2017-11-06,111.5,120.0,104.0,108.19999694824219,108.19999694824219,64751
2017-11-13,104.5,108.8499984741211,97.30000305175781,102.05000305175781,102.05000305175781,40824
2017-11-20,106.5,109.9000015258789,102.0,105.0999984741211,105.0999984741211,57569
2017-11-27,103.0,116.6500015258789,103.0,114.05000305175781,114.05000305175781,31198
2017-12-04,109.0,129.0,109.0,118.94999694824219,118.94999694824219,57293
2017-12-11,124.75,124.75,106.0999984741211,108.0,108.0,20135
2017-12-18,103.5,111.1500015258789,103.5,107.75,107.75,46134
2017-12-25,107.75,116.9000015258789,103.0999984741211,103.8499984741211,103.8499984741211,36747
2018-01-01,103.5,117.0,102.5,115.0,115.0,31412
2018-01-08,110.0,122.94999694824219,110.0,113.0,113.0,41693
2018-01-15,114.0,118.6500015258789,101.30000305175781,103.5999984741211,103.5999984741211,13506
2018-01-22,105.0,107.5,102.19999694824219,103.0,103.0,12408
2018-01-29,102.19999694824219,106.94999694824219,90.80000305175781,91.6500015258789,91.6500015258789,26144
2018-02-05,91.6500015258789,106.0,87.6500015258789,102.05000305175781,102.05000305175781,48624
2018-02-12,102.05000305175781,107.1500015258789,100.0,100.05000305175781,100.05000305175781,21599
2018-02-19,100.0,102.75,90.75,93.69999694824219,93.69999694824219,27047
2018-02-26,89.5,93.8499984741211,87.80000305175781,87.80000305175781,87.80000305175781,19896
2018-03-05,86.1500015258789,87.0,76.25,76.9000015258789,76.9000015258789,39978
2018-03-12,78.0,84.69999694824219,78.0,79.5,79.5,37223
2018-03-19,82.9000015258789,82.9000015258789,72.0,72.0,72.0,73025
2018-03-26,68.5,75.3499984741211,66.25,69.19999694824219,69.19999694824219,11530
2018-04-02,72.6500015258789,78.4000015258789,70.0,73.44999694824219,73.44999694824219,25680
2018-04-09,75.0,91.0,75.0,81.0,81.0,269127
2018-04-16,85.0,85.0,75.19999694824219,76.0,76.0,17240
2018-04-23,79.5,79.5,72.1500015258789,73.25,73.25,9020
2018-04-30,71.5,78.0,71.5,73.75,73.75,5378
2018-05-07,71.0999984741211,79.0,68.30000305175781,69.80000305175781,69.80000305175781,20983
2018-05-14,70.05000305175781,76.80000305175781,67.55000305175781,68.5,68.5,21881
2018-05-21,67.1500015258789,73.75,63.650001525878906,68.0,68.0,5707
2018-05-28,68.0,72.0,59.0,60.349998474121094,60.349998474121094,8901
2018-06-04,63.400001525878906,64.3499984741211,52.150001525878906,54.20000076293945,54.20000076293945,82433
2018-06-11,55.0,57.0,51.20000076293945,53.099998474121094,53.099998474121094,52253
2018-06-18,53.0,55.0,49.0,51.95000076293945,51.95000076293945,19431
2018-06-25,50.79999923706055,52.79999923706055,47.04999923706055,49.25,49.25,8441
2018-07-02,47.599998474121094,52.0,40.5,47.20000076293945,47.20000076293945,6618
2018-07-09,47.20000076293945,56.75,47.0,49.45000076293945,49.45000076293945,98439
2018-07-16,49.5,53.0,47.0,48.349998474121094,48.349998474121094,19358
2018-07-23,48.5,55.900001525878906,47.650001525878906,55.849998474121094,55.849998474121094,37455
2018-07-30,56.0,59.5,53.0,54.349998474121094,54.349998474121094,30106
2018-08-06,54.5,60.0,53.349998474121094,55.599998474121094,55.599998474121094,51651
2018-08-13,58.95000076293945,58.95000076293945,53.20000076293945,55.099998474121094,55.099998474121094,3697
2018-08-20,54.04999923706055,58.900001525878906,48.5,51.04999923706055,51.04999923706055,19359
2018-08-27,52.0,54.0,49.5,50.900001525878906,50.900001525878906,79818
2018-09-03,52.849998474121094,52.849998474121094,47.5,49.099998474121094,49.099998474121094,37486
2018-09-10,50.5,59.400001525878906,49.5,56.5,56.5,100382
2018-09-17,59.400001525878906,67.4000015258789,52.5,54.900001525878906,54.900001525878906,103762
2018-09-24,55.0,55.0,46.20000076293945,46.599998474121094,46.599998474121094,32047
2018-10-01,46.599998474121094,49.29999923706055,43.25,43.400001525878906,43.400001525878906,28405
2018-10-08,43.5,48.5,40.5,47.349998474121094,47.349998474121094,38653
2018-10-15,46.5,57.400001525878906,46.5,50.0,50.0,57658
2018-10-22,49.5,53.0,47.099998474121094,47.099998474121094,47.099998474121094,12445
2018-10-29,45.70000076293945,50.349998474121094,45.70000076293945,47.0,47.0,10749
2018-11-05,46.599998474121094,49.20000076293945,45.0,48.5,48.5,14223
2018-11-12,46.650001525878906,49.400001525878906,45.5,45.849998474121094,45.849998474121094,14075
2018-11-19,45.599998474121094,46.849998474121094,43.5,46.599998474121094,46.599998474121094,51002
2018-11-26,46.599998474121094,47.0,44.5,45.0,45.0,17693
2018-12-03,45.150001525878906,46.400001525878906,45.0,45.099998474121094,45.099998474121094,6759
2018-12-10,45.0,46.75,43.0,45.0,45.0,3869
2018-12-17,43.150001525878906,48.75,43.150001525878906,45.25,45.25,1700
2018-12-24,45.25,47.25,43.0,44.5,44.5,273
2018-12-31,41.5,46.70000076293945,41.5,46.5,46.5,1009
2019-01-07,44.45000076293945,51.79999923706055,44.45000076293945,47.75,47.75,2932
2019-01-14,45.79999923706055,49.45000076293945,45.599998474121094,47.29999923706055,47.29999923706055,2690
2019-01-21,48.0,48.400001525878906,45.650001525878906,45.79999923706055,45.79999923706055,5036
2019-01-28,44.5,47.5,43.04999923706055,46.349998474121094,46.349998474121094,7103
2019-02-04,46.349998474121094,48.599998474121094,42.20000076293945,42.25,42.25,16491
2019-02-11,40.20000076293945,40.5,35.650001525878906,35.650001525878906,35.650001525878906,55585
2019-02-18,35.650001525878906,44.900001525878906,35.650001525878906,44.900001525878906,44.900001525878906,66323
2019-02-25,46.75,49.0,43.25,47.25,47.25,14808
2019-03-04,47.25,49.599998474121094,47.0,47.150001525878906,47.150001525878906,6633
2019-03-11,47.150001525878906,49.70000076293945,45.400001525878906,49.45000076293945,49.45000076293945,11354
2019-03-18,49.45000076293945,49.45000076293945,45.0,46.20000076293945,46.20000076293945,10296
2019-03-25,47.5,48.45000076293945,43.70000076293945,44.5,44.5,10092
2019-04-01,43.54999923706055,47.75,43.54999923706055,45.0,45.0,3893
2019-04-08,44.5,46.5,44.0,44.70000076293945,44.70000076293945,3671
2019-04-15,44.099998474121094,48.099998474121094,43.79999923706055,46.650001525878906,46.650001525878906,2592
2019-04-22,45.0,48.20000076293945,43.04999923706055,43.400001525878906,43.400001525878906,6281
2019-04-29,43.400001525878906,47.70000076293945,40.0,42.70000076293945,42.70000076293945,5764
2019-05-06,42.70000076293945,44.29999923706055,39.75,42.0,42.0,4035
