Date,Open,High,Low,Close,Adj Close,Volume
2004-09-20,87.0,89.9000015258789,83.75,85.75,81.49537658691406,15666
2004-09-27,87.94999694824219,113.6500015258789,86.30000305175781,103.94999694824219,98.79236602783203,251210
2004-10-04,108.0,109.0,98.0,101.94999694824219,96.89160919189453,175190
2004-10-11,102.0999984741211,106.0999984741211,93.0999984741211,94.8499984741211,90.14388275146484,88955
2004-10-18,91.5,97.5,90.0,90.8499984741211,86.34234619140625,19575
2004-10-25,91.05000305175781,91.55000305175781,82.0999984741211,86.75,82.44577026367188,69258
2004-11-01,87.9000015258789,103.5,80.5,94.5,89.81124114990234,127790
2004-11-08,95.5,100.0,89.5,97.69999694824219,92.85247039794922,111827
2004-11-15,97.69999694824219,97.9000015258789,89.5,91.3499984741211,86.81755828857422,53280
2004-11-22,82.5,94.80000305175781,82.5,92.0,87.43529510498047,36883
2004-11-29,92.0,93.80000305175781,87.0999984741211,87.80000305175781,83.44367980957031,42151
2004-12-06,88.8499984741211,94.0,86.69999694824219,90.44999694824219,85.96220397949219,53072
2004-12-13,90.0,106.80000305175781,88.8499984741211,97.05000305175781,92.23473358154297,293477
2004-12-20,97.0,102.0,92.69999694824219,93.9000015258789,89.24101257324219,72713
2004-12-27,92.80000305175781,104.80000305175781,92.30000305175781,99.25,94.3255615234375,308512
2005-01-03,102.25,110.80000305175781,92.5,99.80000305175781,94.84827423095703,329319
2005-01-10,100.0,101.9000015258789,90.0,92.3499984741211,87.76792907714844,61641
2005-01-17,95.0,99.0,84.0999984741211,84.69999694824219,80.49748992919922,92244
2005-01-24,92.9000015258789,95.0,82.5,88.6500015258789,84.25149536132812,43871
2005-01-31,90.0,93.9000015258789,89.0,91.1500015258789,86.62747192382812,37441
2005-02-07,91.55000305175781,102.0,90.0,97.9000015258789,93.04255676269531,129486
2005-02-14,99.0,100.0,91.5,94.75,90.048828125,150408
2005-02-21,95.69999694824219,161.39999389648438,95.69999694824219,157.9499969482422,150.1130828857422,9995974
2005-02-28,160.0500030517578,163.89999389648438,146.14999389648438,157.60000610351562,149.78042602539062,1466088
2005-03-07,156.0,169.0,153.0500030517578,157.5,149.6854248046875,142670
2005-03-14,155.14999389648438,160.0,139.0,150.5,143.03274536132812,70865
2005-03-21,154.60000610351562,158.0,134.5,135.25,128.53939819335938,104665
2005-03-28,135.0,151.35000610351562,135.0,149.0500030517578,141.65467834472656,70524
2005-04-04,150.0,179.10000610351562,147.10000610351562,174.10000610351562,165.46182250976562,355873
2005-04-11,177.89999389648438,182.85000610351562,163.10000610351562,163.89999389648438,155.76783752441406,398323
2005-04-18,161.9499969482422,167.0,154.5500030517578,163.9499969482422,155.8154296875,196594
2005-04-25,161.0,175.0,161.0,166.25,158.00125122070312,235107
2005-05-02,167.89999389648438,168.25,157.6999969482422,161.1999969482422,153.20179748535156,226573
2005-05-09,163.89999389648438,184.0,163.8000030517578,178.8000030517578,169.92860412597656,335041
2005-05-16,179.5,204.75,179.35000610351562,202.8000030517578,192.73779296875,464054
2005-05-23,203.0,223.60000610351562,203.0,205.8000030517578,195.58897399902344,638828
2005-05-30,208.5,224.9499969482422,204.14999389648438,212.6999969482422,202.14659118652344,321348
2005-06-06,226.0,237.3000030517578,220.0,223.4499969482422,212.36322021484375,323324
2005-06-13,215.0,229.89999389648438,209.0,212.64999389648438,202.0990753173828,223589
2005-06-20,218.0,220.0,193.0,209.35000610351562,198.9628143310547,290439
2005-06-27,211.0,224.5500030517578,200.0,224.25,213.12350463867188,404969
2005-07-04,226.9499969482422,226.9499969482422,205.0,207.60000610351562,197.29962158203125,173568
2005-07-11,211.89999389648438,217.5,208.0,209.6999969482422,199.29541015625,245496
2005-07-18,214.39999389648438,215.35000610351562,203.0,209.8000030517578,199.39047241210938,250366
2005-07-25,210.0,211.25,202.14999389648438,203.10000610351562,193.0229034423828,227194
2005-08-01,203.10000610351562,214.9499969482422,200.0,209.64999389648438,199.24790954589844,110692
2005-08-08,210.25,250.0,207.0,240.0,228.09207153320312,1026815
2005-08-15,240.0,244.89999389648438,228.10000610351562,230.0500030517578,218.63575744628906,117848
2005-08-22,235.8000030517578,266.0,230.25,241.14999389648438,229.1849822998047,429022
2005-08-29,240.39999389648438,309.8999938964844,239.0,294.29998779296875,279.6978454589844,2190245
2005-09-05,294.5,294.5,274.1000061035156,283.54998779296875,269.4812927246094,1124577
2005-09-12,285.0,309.6000061035156,266.1000061035156,291.25,276.7992858886719,1501546
2005-09-19,292.5,298.8999938964844,217.0,237.75,225.95370483398438,592377
2005-09-26,242.0,260.5,206.9499969482422,217.39999389648438,206.61338806152344,715276
2005-10-03,221.5,236.85000610351562,214.10000610351562,216.85000610351562,206.09066772460938,504277
2005-10-10,219.0,221.35000610351562,196.0,198.6999969482422,188.8412322998047,248243
2005-10-17,204.9499969482422,204.9499969482422,171.0500030517578,180.89999389648438,171.92440795898438,394010
2005-10-24,181.0,185.0,165.0,168.25,159.9020233154297,242119
2005-10-31,167.60000610351562,184.89999389648438,167.5500030517578,182.9499969482422,173.8726806640625,145179
2005-11-07,175.0,202.5,167.0,195.5,185.80001831054688,337742
2005-11-14,199.1999969482422,202.0,192.25,195.5,185.80001831054688,154464
2005-11-21,195.0,195.5,185.3000030517578,187.89999389648438,178.5770263671875,162586
2005-11-28,193.0,219.0,191.0,206.60000610351562,196.3492889404297,651340
2005-12-05,208.3000030517578,225.0,202.10000610351562,207.25,196.9669647216797,238189
2005-12-12,208.5,215.5,195.0,208.0,197.6798095703125,283036
2005-12-19,210.0,218.0,204.89999389648438,207.0500030517578,196.77694702148438,222881
2005-12-26,206.6999969482422,214.0,195.8000030517578,209.35000610351562,198.9628143310547,221726
2006-01-02,212.6999969482422,217.8000030517578,207.10000610351562,209.64999389648438,199.24790954589844,219219
2006-01-09,210.4499969482422,218.85000610351562,208.0,210.0,199.58055114746094,254653
2006-01-16,208.10000610351562,210.9499969482422,198.0,205.14999389648438,194.97119140625,138637
2006-01-23,206.0,232.8000030517578,195.1999969482422,200.85000610351562,190.88455200195312,518069
2006-01-30,203.0,203.89999389648438,182.0500030517578,184.14999389648438,175.0131072998047,220630
2006-02-06,183.89999389648438,196.89999389648438,183.89999389648438,192.3000030517578,182.75872802734375,197056
2006-02-13,192.0,258.3999938964844,191.10000610351562,249.5500030517578,237.168212890625,1334523
2006-02-20,259.75,313.3999938964844,249.0,303.8500061035156,288.7740478515625,6080790
2006-02-27,305.04998779296875,321.6000061035156,279.54998779296875,305.20001220703125,290.05706787109375,1432904
2006-03-06,297.0,355.0,297.0,325.3999938964844,309.25482177734375,1119714
2006-03-13,327.70001220703125,336.8999938964844,302.04998779296875,304.6000061035156,289.4868469238281,298457
2006-03-20,301.5,310.0,285.04998779296875,294.79998779296875,280.173095703125,225803
2006-03-27,302.0,325.0,275.0,311.29998779296875,295.8543701171875,1161841
2006-04-03,312.79998779296875,320.0,295.0,296.79998779296875,282.07379150390625,192205
2006-04-10,296.79998779296875,321.0,278.0,285.70001220703125,271.5245666503906,129888
2006-04-17,280.1000061035156,304.8500061035156,280.1000061035156,291.8500061035156,277.3694763183594,134380
2006-04-24,293.0,305.0,272.0,300.1499938964844,285.2575988769531,354792
2006-05-01,300.1499938964844,386.54998779296875,290.0,349.04998779296875,331.7313537597656,1236729
2006-05-08,350.0,375.79998779296875,331.1000061035156,361.75,343.8012390136719,504827
2006-05-15,351.0,430.0,342.0,344.25,327.16949462890625,1052803
2006-05-22,344.25,399.0,307.0,382.45001220703125,363.47418212890625,286395
2006-05-29,399.0,420.70001220703125,337.54998779296875,355.04998779296875,337.4337158203125,352300
2006-06-05,367.0,370.0,287.1000061035156,296.0,281.3135070800781,116710
2006-06-12,297.54998779296875,297.54998779296875,242.3000030517578,263.45001220703125,250.3785400390625,33051
2006-06-19,259.04998779296875,309.5,255.0,290.79998779296875,276.37158203125,25786
2006-06-26,280.0,286.6499938964844,257.0,286.6499938964844,272.427490234375,9800
2006-07-03,290.0,302.0,280.0,286.6000061035156,272.3799133300781,28258
2006-07-10,285.0,325.79998779296875,285.0,316.29998779296875,300.60626220703125,48257
2006-07-17,303.0,324.0,295.0,296.20001220703125,281.503662109375,52687
2006-07-24,290.0,307.1000061035156,282.0,301.75,286.7781982421875,13750
2006-07-31,308.0,312.0,293.0,300.45001220703125,285.5427551269531,28245
2006-08-07,295.0,347.0,295.0,322.6000061035156,306.5937194824219,21519
2006-08-14,324.0,337.0,308.70001220703125,309.20001220703125,293.8585510253906,12540
2006-08-21,315.0,320.8999938964844,302.04998779296875,308.04998779296875,292.7656555175781,15567
2006-08-28,308.5,330.0,296.04998779296875,304.45001220703125,289.34423828125,30511
2006-09-04,304.0,315.0,290.0,303.8999938964844,288.8216247558594,22819
2006-09-11,304.0,319.1000061035156,289.0,319.1000061035156,303.267333984375,33290
2006-09-18,319.1000061035156,319.1000061035156,319.1000061035156,319.1000061035156,303.267333984375,0
2006-09-25,319.1000061035156,319.1000061035156,319.1000061035156,319.1000061035156,303.267333984375,0
2006-10-02,319.1000061035156,319.1000061035156,319.1000061035156,319.1000061035156,303.267333984375,0
2006-10-09,319.1000061035156,319.1000061035156,319.1000061035156,319.1000061035156,303.267333984375,0
2006-10-16,319.1000061035156,319.1000061035156,319.1000061035156,319.1000061035156,303.267333984375,0
2006-10-23,319.1000061035156,319.1000061035156,319.1000061035156,319.1000061035156,303.267333984375,0
2006-10-30,319.1000061035156,319.1000061035156,319.1000061035156,319.1000061035156,303.267333984375,0
2006-11-06,319.1000061035156,319.1000061035156,319.1000061035156,319.1000061035156,303.267333984375,0
2006-11-13,319.1000061035156,319.1000061035156,319.1000061035156,319.1000061035156,303.267333984375,0
2006-11-20,319.1000061035156,319.1000061035156,319.1000061035156,319.1000061035156,303.267333984375,0
2006-11-27,319.1000061035156,319.1000061035156,319.1000061035156,319.1000061035156,303.267333984375,0
2006-12-04,319.1000061035156,319.1000061035156,319.1000061035156,319.1000061035156,303.267333984375,0
2006-12-11,319.1000061035156,319.1000061035156,319.1000061035156,319.1000061035156,303.267333984375,0
2006-12-18,319.1000061035156,350.0,270.04998779296875,291.57501220703125,277.1080627441406,293150
2006-12-25,291.57501220703125,303.0,262.5,265.54998779296875,252.3743438720703,88308
2007-01-01,265.54998779296875,299.95001220703125,255.0,285.875,271.6908874511719,76910
2007-01-08,286.5,287.3500061035156,243.0,284.125,270.0277099609375,38654
2007-01-15,282.5,291.0,269.29998779296875,272.7749938964844,259.2408447265625,45990
2007-01-22,271.3999938964844,277.5,261.79998779296875,267.4750061035156,254.20382690429688,21124
2007-01-29,269.0,274.9750061035156,254.0,256.0249938964844,243.32192993164062,9456
2007-02-05,272.5,294.5,260.0,261.82501220703125,248.83419799804688,32154
2007-02-12,264.0,264.0,227.5,249.3000030517578,236.9306182861328,12242
2007-02-19,245.0,260.0,220.0500030517578,234.22500610351562,222.60357666015625,41622
2007-02-26,232.5,249.97500610351562,203.0,220.0,209.08438110351562,146678
2007-03-05,213.0,225.0,200.10000610351562,205.60000610351562,195.39886474609375,35414
2007-03-12,242.0,242.0,200.0,203.0,192.92788696289062,32216
2007-03-19,200.625,214.5,200.5,207.8000030517578,197.4897003173828,35564
2007-03-26,244.5,244.5,195.0,210.0749969482422,199.65179443359375,28826
2007-04-02,205.0,260.5,205.0,252.3249969482422,239.8055419921875,99872
2007-04-09,255.0,275.0,249.5,269.8999938964844,256.5085144042969,131626
2007-04-16,272.5,280.0,262.75,270.79998779296875,257.3638916015625,24328
2007-04-23,265.0,287.5,232.5,268.04998779296875,254.7502899169922,55798
2007-04-30,268.04998779296875,277.5,260.0,261.67498779296875,248.69158935546875,25650
2007-05-07,265.0,272.5,247.64999389648438,257.2749938964844,244.50990295410156,122822
2007-05-14,267.5,304.20001220703125,259.5,304.20001220703125,289.10662841796875,234082
2007-05-21,313.5,332.4750061035156,296.25,299.45001220703125,284.59234619140625,137306
2007-05-28,305.0,332.0,292.5,325.875,309.7062072753906,57228
2007-06-04,320.0,330.0,304.95001220703125,317.57501220703125,301.8180236816406,33962
2007-06-11,326.0,346.5,310.0,337.6000061035156,320.8495178222656,282176
2007-06-18,335.125,359.95001220703125,335.04998779296875,349.92498779296875,332.5629577636719,109882
2007-06-25,345.0,368.04998779296875,337.54998779296875,368.04998779296875,349.7886962890625,128296
2007-07-02,377.0,385.0,358.75,361.125,343.207275390625,64616
2007-07-09,365.0,380.0,362.5,376.95001220703125,358.2470703125,54312
2007-07-16,379.5,417.5,375.0,384.42498779296875,365.3511962890625,145138
2007-07-23,399.0,412.0,376.0,395.375,375.7579040527344,52402
2007-07-30,395.1000061035156,402.5,370.04998779296875,375.5249938964844,356.892822265625,61484
2007-08-06,370.0,389.95001220703125,367.5,373.6000061035156,355.0633544921875,12474
2007-08-13,383.0,399.5,370.0,377.1499938964844,358.4371032714844,21622
2007-08-20,402.5,402.5,375.0,376.625,357.938232421875,26974
2007-08-27,384.4750061035156,385.0,375.0,379.125,360.31414794921875,23794
2007-09-03,382.5,425.0,381.29998779296875,406.2749938964844,386.1170349121094,48392
