Date,Open,High,Low,Close,Adj Close,Volume
2011-07-04,74.5,133.5500030517578,74.5,120.5999984741211,117.21560668945312,76255376
2011-07-11,115.0,164.5,115.0,136.5500030517578,132.718017578125,93031719
2011-07-18,137.3000030517578,203.39999389648438,131.3000030517578,187.85000610351562,182.57838439941406,65564954
2011-07-25,187.0,190.89999389648438,104.5999984741211,135.0,131.21151733398438,49244828
2011-08-01,135.64999389648438,148.5,95.19999694824219,107.69999694824219,104.67761993408203,27886456
2011-08-08,106.30000305175781,121.4000015258789,103.4000015258789,117.44999694824219,114.15400695800781,11128901
2011-08-15,117.44999694824219,126.9000015258789,104.5,106.80000305175781,103.80287170410156,4629785
2011-08-22,107.0,135.89999389648438,107.0,123.0,119.54824829101562,7904651
2011-08-29,124.05000305175781,145.85000610351562,124.05000305175781,142.89999389648438,138.88980102539062,4488118
2011-09-05,140.0,156.64999389648438,125.0999984741211,144.64999389648438,140.59066772460938,9870765
2011-09-12,142.0,183.8000030517578,140.10000610351562,181.8000030517578,176.6981658935547,10931436
2011-09-19,182.5,188.0,161.5,162.89999389648438,158.84765625,5051191
2011-09-26,164.0,205.0,162.0500030517578,174.85000610351562,170.50038146972656,8485281
2011-10-03,173.0,199.8000030517578,170.5,171.6999969482422,167.42872619628906,5126042
2011-10-10,173.10000610351562,192.0,163.0,164.5500030517578,160.45660400390625,4250912
2011-10-17,165.75,169.3000030517578,135.0,137.89999389648438,134.46954345703125,1896731
2011-10-24,140.0,174.5,136.85000610351562,164.75,160.65164184570312,2670450
2011-10-31,165.5,166.60000610351562,150.0,151.64999389648438,147.8775177001953,1839163
2011-11-07,151.64999389648438,162.5,146.5,160.64999389648438,156.6536102294922,1585098
2011-11-14,162.0,163.85000610351562,138.0,142.60000610351562,139.05264282226562,1584533
2011-11-21,143.4499969482422,147.0,137.8000030517578,140.9499969482422,137.44369506835938,872750
2011-11-28,142.1999969482422,160.0,142.1999969482422,154.0,150.16903686523438,1449424
2011-12-05,154.75,156.8000030517578,140.10000610351562,141.0,137.49244689941406,1011960
2011-12-12,142.85000610351562,164.0,127.0,131.3000030517578,128.03375244140625,919907
2011-12-19,129.1999969482422,130.5,115.0,115.9000015258789,113.016845703125,581703
