Date,Open,High,Low,Close,Adj Close,Volume
2005-09-19,5.0,12.78499984741211,5.0,8.90250015258789,0.5429286360740662,4641043700
2005-09-26,9.25,15.399999618530273,8.164999961853027,11.517499923706055,0.70240718126297,3217994620
2005-10-03,11.0,11.0,7.78249979019165,7.797500133514404,0.47553905844688416,345410220
2005-10-10,7.75,7.960000038146973,6.355000019073486,6.355000019073486,0.38756653666496277,51681060
2005-10-17,6.039999961853027,6.647500038146973,5.457499980926514,5.472499847412109,0.3337463140487671,70091320
2005-10-24,5.525000095367432,5.985000133514404,4.855000019073486,4.917500019073486,0.29989907145500183,47633160
2005-10-31,4.945000171661377,4.945000171661377,4.505000114440918,4.807499885559082,0.293190598487854,11077120
2005-11-07,4.872499942779541,5.074999809265137,4.675000190734863,4.902500152587891,0.3753044903278351,28033660
2005-11-14,4.942500114440918,5.039999961853027,4.75,4.789999961853027,0.3666921854019165,10278720
2005-11-21,4.8125,4.84250020980835,4.525000095367432,4.644999980926514,0.35559192299842834,6674640
2005-11-28,4.699999809265137,5.380000114440918,4.605000019073486,5.380000114440918,0.4118588864803314,17822420
2005-12-05,5.639999866485596,5.932499885559082,5.235000133514404,5.267499923706055,0.40324658155441284,18302580
2005-12-12,5.295000076293945,5.429999828338623,4.90500020980835,5.429999828338623,0.41568654775619507,10955940
2005-12-19,5.679999828338623,6.21999979019165,5.610000133514404,5.690000057220459,0.4355904757976532,56138900
2005-12-26,5.695000171661377,5.699999809265137,5.25,5.497499942779541,0.4208538830280304,18342700
2006-01-02,5.505000114440918,5.6875,5.400000095367432,5.462500095367432,0.41817453503608704,8415280
2006-01-09,5.539999961853027,5.772500038146973,5.3125,5.755000114440918,0.4405665397644043,11335660
2006-01-16,5.800000190734863,5.84250020980835,5.332499980926514,5.585000038146973,0.42755234241485596,12070880
2006-01-23,5.860000133514404,5.860000133514404,5.300000190734863,5.347499847412109,0.4093708395957947,3304020
2006-01-30,5.349999904632568,5.425000190734863,4.650000095367432,4.752500057220459,0.363821417093277,4867220
2006-02-06,4.752500057220459,5.082499980926514,4.659999847412109,4.96750020980835,0.380280464887619,3738760
2006-02-13,5.005000114440918,5.175000190734863,4.75,4.764999866485596,0.3647783398628235,3804280
2006-02-20,4.775000095367432,4.800000190734863,4.110000133514404,4.462500095367432,0.34162086248397827,2445660
2006-02-27,4.610000133514404,4.894999980926514,4.329999923706055,4.692500114440918,0.3592281639575958,5453300
2006-03-06,4.822500228881836,4.822500228881836,4.317500114440918,4.367499828338623,0.334348201751709,2639280
