Date,Open,High,Low,Close,Adj Close,Volume
2008-01-01,28.799999237060547,32.20000076293945,26.0,28.100000381469727,19.219074249267578,389089
2008-01-08,28.0,29.450000762939453,21.5,25.25,17.269805908203125,137269
2008-01-15,20.25,27.0,17.75,18.299999237060547,12.516334533691406,108511
2008-01-22,21.399999618530273,21.450000762939453,14.399999618530273,18.600000381469727,12.721519470214844,128941
2008-01-29,20.299999237060547,23.299999237060547,17.200000762939453,19.600000381469727,13.405473709106445,164697
2008-02-05,20.0,20.350000381469727,15.850000381469727,16.899999618530273,11.55880069732666,108389
2008-02-12,15.0,16.899999618530273,14.300000190734863,15.699999809265137,10.738057136535645,41981
2008-02-19,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10.738057136535645,0
2008-02-26,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10.738057136535645,0
2008-03-04,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10.738057136535645,0
2008-03-11,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10.738057136535645,0
2008-03-18,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10.738057136535645,0
2008-03-25,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10.738057136535645,0
2008-04-01,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10.738057136535645,0
2008-04-08,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10.738057136535645,0
2008-04-15,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10.738057136535645,0
2008-04-22,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10.738057136535645,0
2008-04-29,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10.738057136535645,0
2008-05-06,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10.738057136535645,0
2008-05-13,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10.738057136535645,0
2008-05-20,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10.738057136535645,0
2008-05-27,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10.738057136535645,0
2008-06-03,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10.738057136535645,0
2008-06-10,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10.738057136535645,0
2008-06-17,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10.738057136535645,0
2008-06-24,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10.738057136535645,0
2008-07-01,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10.738057136535645,0
2008-07-08,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,10.738057136535645,0
2008-07-15,15.699999809265137,15.699999809265137,9.550000190734863,10.5,7.181504249572754,1015323
2008-07-22,10.300000190734863,10.300000190734863,6.150000095367432,7.300000190734863,4.992854595184326,427413
2008-07-29,7.199999809265137,7.25,6.5,6.849999904632568,4.6850762367248535,93449
2008-08-05,7.699999809265137,7.800000190734863,6.5,6.900000095367432,4.719274044036865,73548
2008-08-12,7.0,7.199999809265137,6.75,6.849999904632568,4.6850762367248535,33850
2008-08-19,6.800000190734863,7.0,6.449999809265137,6.75,4.61668062210083,40336
2008-08-26,6.699999809265137,7.0,6.400000095367432,6.449999809265137,4.411494731903076,32884
2008-09-02,6.5,6.75,6.25,6.400000095367432,4.377297878265381,38090
2008-09-09,6.199999809265137,7.0,5.300000190734863,5.900000095367432,4.035321235656738,36292
2008-09-16,5.650000095367432,6.099999904632568,4.650000095367432,5.099999904632568,3.488158941268921,28639
2008-09-23,5.050000190734863,5.349999904632568,4.050000190734863,4.349999904632568,2.9751944541931152,27225
2008-09-30,3.5,4.900000095367432,3.5,4.199999809265137,2.87260103225708,15207
2008-10-07,4.150000095367432,4.949999809265137,3.75,4.25,2.906798839569092,24354
2008-10-14,4.0,5.099999904632568,3.200000047683716,3.700000047683716,2.530625343322754,27500
2008-10-21,3.25,3.9000000953674316,2.5,2.75,1.88086998462677,19086
2008-10-28,3.0,3.5,3.0,3.3499999046325684,2.29124116897583,4708
2008-11-04,3.299999952316284,4.0,2.700000047683716,3.5999999046325684,2.4622299671173096,64965
2008-11-11,3.1500000953674316,4.0,3.0,3.299999952316284,2.2570438385009766,3241
2008-11-18,3.799999952316284,3.799999952316284,2.5999999046325684,3.5,2.3938345909118652,17154
2008-11-25,3.5,3.9000000953674316,2.5999999046325684,3.0,2.0518581867218018,9982
2008-12-02,2.799999952316284,3.25,2.5999999046325684,2.9000000953674316,1.9834628105163574,3916
2008-12-09,2.9000000953674316,3.4000000953674316,2.299999952316284,3.4000000953674316,2.325439453125,9005
2008-12-16,3.0,4.099999904632568,2.799999952316284,3.5,2.3938345909118652,16954
2008-12-23,3.1500000953674316,4.25,3.1500000953674316,3.5,2.3938345909118652,13268
2008-12-30,3.0,4.400000095367432,3.0,4.199999809265137,2.87260103225708,22807
2009-01-06,3.5,4.5,3.200000047683716,3.8499999046325684,2.6332178115844727,23395
2009-01-13,3.450000047683716,3.9000000953674316,3.0999999046325684,3.6500000953674316,2.496427297592163,9696
2009-01-20,3.4000000953674316,3.75,3.0,3.049999952316284,2.0860559940338135,9319
2009-01-27,3.049999952316284,3.5999999046325684,3.0,3.049999952316284,2.0860559940338135,12866
2009-02-03,3.0,3.299999952316284,2.6500000953674316,3.0999999046325684,2.120253324508667,10428
2009-02-10,3.0,3.6500000953674316,2.5999999046325684,3.5,2.3938345909118652,12498
2009-02-17,3.049999952316284,3.4000000953674316,3.0,3.3499999046325684,2.29124116897583,18543
2009-02-24,4.0,4.0,3.0,3.1500000953674316,2.154451608657837,44032
2009-03-03,3.1500000953674316,3.25,2.549999952316284,2.549999952316284,1.7440794706344604,20876
2009-03-10,2.549999952316284,2.950000047683716,2.4000000953674316,2.5999999046325684,1.7782772779464722,5218
2009-03-17,2.5999999046325684,3.1500000953674316,2.549999952316284,2.8499999046325684,1.9492651224136353,15845
2009-03-24,3.0,3.200000047683716,2.200000047683716,2.9000000953674316,1.9834628105163574,39449
2009-03-31,2.700000047683716,3.5999999046325684,2.700000047683716,3.450000047683716,2.3596370220184326,18206
2009-04-07,3.450000047683716,4.5,3.3499999046325684,4.0,2.7358109951019287,23796
2009-04-14,4.0,4.300000190734863,3.799999952316284,4.050000190734863,2.7700083255767822,17194
2009-04-21,4.050000190734863,4.050000190734863,3.6500000953674316,3.700000047683716,2.530625343322754,8660
2009-04-28,3.9000000953674316,3.950000047683716,3.6500000953674316,3.9000000953674316,2.6674156188964844,6570
2009-05-05,3.9000000953674316,3.9000000953674316,3.549999952316284,3.75,2.5648229122161865,8870
2009-05-12,3.5999999046325684,3.799999952316284,3.450000047683716,3.5,2.3938345909118652,15833
2009-05-19,3.5,4.400000095367432,3.5,4.25,2.906798839569092,38077
2009-05-26,4.5,5.25,4.25,5.25,3.590752124786377,38572
