Date,Open,High,Low,Close,Adj Close,Volume
2006-04-07,430.0,450.0,380.0,396.3999938964844,334.2935791015625,125600
2006-04-10,420.0,420.0,390.0,401.70001220703125,338.7633361816406,13448
2006-04-12,420.0,420.0,385.0,388.25,327.4205322265625,15344
2006-04-13,387.0,398.0,380.1000061035156,389.3500061035156,328.34820556640625,8422
2006-04-17,390.0,406.5,390.0,404.45001220703125,341.08233642578125,6742
2006-04-18,425.0,429.5,410.0,423.0,356.72601318359375,26844
2006-04-19,432.8999938964844,433.0,406.0,430.79998779296875,363.3039245605469,11727
2006-04-20,442.0,493.0,437.0,474.95001220703125,400.5367126464844,47655
2006-04-21,499.3999938964844,499.3999938964844,451.1000061035156,468.45001220703125,395.0551452636719,20711
2006-04-24,473.0,504.8999938964844,450.04998779296875,491.25,414.2829284667969,57928
2006-04-25,515.0,515.0,477.0,485.1499938964844,409.1385498046875,32686
2006-04-26,487.0,496.95001220703125,483.0,485.20001220703125,409.1807861328125,62250
2006-04-27,490.0,491.8999938964844,481.04998779296875,485.1000061035156,409.0964050292969,20200
2006-04-28,475.0,495.0,475.0,490.20001220703125,413.3974609375,9533
2006-05-02,495.0,517.0,495.0,515.2000122070312,434.4804992675781,7124
2006-05-03,517.0,526.2000122070312,505.0,523.9500122070312,441.859619140625,5723
2006-05-04,530.0,539.0,515.0,528.5499877929688,445.7388916015625,6277
2006-05-05,541.0,545.0,527.0,529.5999755859375,446.6243591308594,23994
2006-05-08,475.0,544.0,475.0,532.9500122070312,449.4494934082031,5245
2006-05-09,505.0,545.0,505.0,536.6500244140625,452.5697937011719,8350
2006-05-10,528.0,539.0,516.25,530.3499755859375,447.2568664550781,4309
2006-05-11,521.25,531.0,521.25,530.8499755859375,447.6784362792969,529
2006-05-12,514.0,534.5,514.0,516.8499755859375,435.8719482421875,975
2006-05-15,514.0,515.0,465.0,478.79998779296875,403.7835388183594,6071
2006-05-16,496.8999938964844,496.8999938964844,415.0,472.25,398.2597351074219,6389
2006-05-17,480.0,499.0,480.0,490.79998779296875,413.9033508300781,1534
2006-05-18,490.0,495.0,450.0,483.79998779296875,408.0000915527344,6225
2006-05-19,461.0,464.0,435.0,459.6499938964844,387.63385009765625,6782
2006-05-22,440.0,470.0,367.75,428.95001220703125,361.7438049316406,3874
2006-05-23,450.0,460.0,396.0,450.0,379.4957275390625,3612
2006-05-24,450.0,463.0,425.1499938964844,458.0,386.2424011230469,2004
2006-05-25,401.0,458.0,400.0,449.6000061035156,379.158447265625,835
2006-05-26,480.0,480.0,456.0,456.3500061035156,384.850830078125,501
2006-05-29,472.8999938964844,472.8999938964844,428.0,439.79998779296875,370.8938293457031,9865
2006-05-30,446.0,446.8999938964844,430.0,433.0,365.1592712402344,1716
2006-05-31,430.0,430.0,375.0,417.25,351.87689208984375,8862
2006-06-01,455.0,455.0,365.0,401.1499938964844,338.2993469238281,2304
2006-06-02,398.0,415.0,390.1000061035156,402.5,339.4378356933594,13708
2006-06-05,405.0,410.0,400.0,401.1000061035156,338.25726318359375,3870
2006-06-06,399.0,400.0,360.0,380.0,320.46307373046875,9617
2006-06-07,378.0,378.0,330.0,355.20001220703125,299.54864501953125,26558
2006-06-08,375.0,375.0,284.20001220703125,300.04998779296875,253.03933715820312,8649
2006-06-09,302.1000061035156,348.79998779296875,300.0,341.1499938964844,287.6999816894531,2858
2006-06-12,340.0,350.0,330.1000061035156,344.20001220703125,290.2720642089844,6543
